"wavelength","Coeffs_LMA_Rosa_rugosa_PLSR_Ncomp_6","Coeffs_LMA_Rubus_caesius_PLSR_Ncomp_8","Coeffs_LMA_Jacobea_vulgaris_PLSR_Ncomp_13","Coeffs_LMA_Hieracium_umbellatum_PLSR_Ncomp_13","Coeffs_LDMC_Rosa_rugosa_PLSR_Ncomp_8","Coeffs_LDMC_Rubus_caesius_PLSR_Ncomp_11","Coeffs_LDMC_Jacobea_vulgaris_PLSR_Ncomp_15","Coeffs_LDMC_Hieracium_umbellatum_PLSR_Ncomp_19","Coeffs_EWT_Rosa_rugosa_PLSR_Ncomp_5","Coeffs_EWT_Rubus_caesius_PLSR_Ncomp_15","Coeffs_EWT_Jacobea_vulgaris_PLSR_Ncomp_5","Coeffs_EWT_Hieracium_umbellatum_PLSR_Ncomp_4"
"984",0.0418861085641513,-0.0822605077449618,0.402380765922287,-0.542205509743574,-0.000118884067516309,-0.0206767477077825,-0.0514462536542119,-0.0556553579376583,0.0450841690022033,4.14538368714579,0.17544386043001,0.237845597394886
"985",0.0477352611485814,-0.0946994327892388,0.389238972693386,-0.294532378027963,9.99169126133754e-05,-0.018612206819642,-0.04458314728209,-0.0455078184442672,0.0471607412983913,3.47401036422509,0.176548222420322,0.247574227728334
"986",0.0540322996582715,-0.105159572659471,0.369166145671324,-0.0200879904385624,0.000200301149553262,-0.0169355110800771,-0.0368614690834084,-0.0295955553207673,0.051363681655626,2.93369143690432,0.178104557803461,0.257440210765775
"987",0.056675838571599,-0.112289623356827,0.33698478762876,0.240074875922777,7.70518628714528e-05,-0.0146407072379453,-0.0269926310941097,-0.0185522741074526,0.0568186351357123,2.31068652291196,0.178861497900447,0.268626060708537
"988",0.0609719039663546,-0.112308717159292,0.211297834883533,0.567208371483141,-8.0385729092611e-05,-0.0107336069017248,-0.0189639585032669,-0.00190197189325442,0.066255720861978,1.56401736272321,0.179058426812233,0.281052145557763
"989",0.0664686306273634,-0.112497610171051,0.0474545506259297,0.839312007626729,-0.000251640835126506,-0.00763928934561823,-0.0133096851669531,0.00479666410509415,0.0761592513383454,1.01773709537153,0.182037114878355,0.293636225273605
"990",0.0704610526842657,-0.11139011498374,-0.106675726893944,1.15344365082202,-0.000436027291121783,-0.00495328737281801,-0.00380323547802176,0.0185898630563333,0.0844293458411174,0.531525197316992,0.184406342976,0.306680255169623
"991",0.0732364419865443,-0.106792508122788,-0.346051237909429,1.3982357096948,-0.000690082763652394,-0.00264348495619567,0.00330999203587244,0.0367145529051164,0.0929098941891685,0.286460366450489,0.187753446179263,0.318102475239722
"992",0.0743822146233829,-0.0981102631373789,-0.606956205615612,1.56239448578121,-0.00094471044666776,-4.13185561601673e-05,0.0106900854263735,0.045783655795065,0.10027089112913,0.0103769004738244,0.191221399585655,0.329424301926225
"993",0.0760854315800412,-0.088154341871964,-0.939895696533278,1.68886217629115,-0.00122340613883433,0.00218511517840768,0.0175830944986236,0.0540319017569131,0.108783632004182,-0.188687721461745,0.193758259944872,0.340180114080778
"994",0.0771667746900908,-0.0816551368170358,-1.17910906510727,1.83500763101064,-0.00149469493185708,0.00362601836033457,0.0231065902105993,0.066594261979605,0.116252155594625,-0.34296257944821,0.202241629445727,0.351064156510351
"995",0.0809249516531858,-0.0822057621566222,-1.41563537540092,1.89958571216274,-0.00145472451677079,0.00323806008137733,0.028326638667047,0.0704966922768191,0.11848504121643,-0.442406057263798,0.21107847903332,0.362447572597607
"996",0.0836903708717078,-0.0829173098274955,-1.58541097582234,1.96294658734122,-0.00140051098470093,0.0030678906744807,0.0302182870958144,0.0746732171894903,0.120121611297296,-0.560209786989177,0.224060367848073,0.373536955548252
"997",0.0850285900884344,-0.0855988256026812,-1.69079546814625,2.00500393387276,-0.00133243191844643,0.00221221881547116,0.0317909191491272,0.073291244363797,0.120205595121387,-0.663249098482661,0.238457978634052,0.384994805811392
"998",0.0858024708994824,-0.0902497622852966,-1.78243499678238,2.09261104800174,-0.00135470332919161,0.0012664081966856,0.0294399699355471,0.0803099006201957,0.121752290842651,-0.813045951177779,0.254490063659069,0.395685929865059
"999",0.0858336843521018,-0.0994344804613679,-1.81899976682644,2.21240857854374,-0.00135334534224812,7.34937954702312e-06,0.0245953195988284,0.0890755385634909,0.121801292493578,-0.993338361804024,0.27178436080682,0.406310260911189
"1000",0.0848413458200916,-0.109818439420993,-1.83422052460431,2.34005088969404,-0.00140377658967751,-0.00134228466018378,0.0176843337133713,0.0914708646368646,0.122468752038131,-1.19457118262868,0.288869972146977,0.416848773003895
"1001",0.0829543338871365,-0.119838924689917,-1.83208527746639,2.41372086505649,-0.00147798615203807,-0.00261302897755952,0.0110765356674977,0.0958777737020038,0.122836527741539,-1.37964328067738,0.304759870358069,0.425889009346916
"1002",0.0811911686630469,-0.129236139949012,-1.79742171665428,2.4660410075126,-0.00157718373442976,-0.00370216225633219,0.00461025576675375,0.0988613359995757,0.124077442525513,-1.50657255113987,0.319446379010882,0.433594752753621
"1003",0.0786104466119609,-0.137402167223609,-1.75324134534127,2.48856047648168,-0.00177560839891225,-0.00408207042701537,-0.0031936164954217,0.103753286848373,0.126197078465207,-1.70893512355014,0.332049954161864,0.439557490585692
"1004",0.0758623156272171,-0.146121942356091,-1.67017201892503,2.47817526409826,-0.00203155862476015,-0.00433210158029676,-0.010312131141583,0.107592308493016,0.128828166316992,-1.98716018990783,0.342414058478022,0.444779572774355
"1005",0.0735777201979575,-0.154072614755278,-1.55526342607833,2.45484590351187,-0.00237351398716669,-0.00464376860716572,-0.0159299624843819,0.109494790788517,0.133214616147418,-2.26671350545424,0.35061246710157,0.449719555034302
"1006",0.0708982266631925,-0.159408799538853,-1.41881281417445,2.40048902273737,-0.00284920977789617,-0.00492366159719913,-0.0191968850717069,0.105236356666025,0.139589252966781,-2.52765994848562,0.356188215368652,0.454563304484198
"1007",0.0678282627508616,-0.163930774329405,-1.29158960115241,2.26503113355536,-0.00346469012203539,-0.00519421754538638,-0.0202957215274065,0.0929363277266698,0.148223328256249,-2.79673535877991,0.358508173143289,0.459118443001545
"1008",0.0666757879031268,-0.166383884373632,-1.17151280410898,2.08820140662513,-0.00404970566824748,-0.00537359863836011,-0.0190410163738977,0.0785549537616802,0.158034225356449,-2.99678213718429,0.357114344605963,0.462978754923284
"1009",0.0660564301026943,-0.165890368962994,-1.0774266663806,1.84893983273906,-0.00461771928137414,-0.00546670784497005,-0.0174393062213814,0.0588929011246004,0.167307904509834,-3.10945364086528,0.353627239220311,0.466481005062138
"1010",0.0658634703915579,-0.161445735852074,-0.992156344893296,1.60145535959979,-0.00518084665430147,-0.00553373864590596,-0.0154970714270605,0.0410520873258833,0.175973782418819,-2.97380875085818,0.348610780095836,0.469753688386897
"1011",0.0635211147442929,-0.153280596375676,-0.92896545453759,1.31337086110199,-0.00582367499681077,-0.00518501904791185,-0.0119963893763311,0.0210603121632508,0.184264862160815,-2.77938878809306,0.341191241212066,0.472896584494934
"1012",0.0639566618953011,-0.144250683113504,-0.874596937904767,1.02311562115064,-0.00631789687160037,-0.0051292057717537,-0.00893488932951883,0.00189747441984174,0.191694188510496,-2.46086727560189,0.333230644447981,0.475974399674631
"1013",0.0638263161742181,-0.138660573763872,-0.775446497921823,0.685353614273562,-0.00674721502787925,-0.00655928009022464,-0.00571204588187764,-0.0163813067054062,0.196024791403585,-1.91621937561538,0.326697633237752,0.478081368545475
"1014",0.061765551781322,-0.133090434891427,-0.674356627821921,0.357359361039338,-0.00703260803407157,-0.00832515115517884,-0.00199013297063463,-0.0298554206859808,0.194369604026116,-1.3455682150756,0.320496142921352,0.479882642594489
"1015",0.0598100704946822,-0.126089785648365,-0.626554011325539,0.0168912374221986,-0.0071692780111955,-0.0103930651399368,-0.00157034371650219,-0.0393811809229984,0.189592719243154,-0.636115889158707,0.315309247236793,0.480676495127336
"1016",0.0579724117220634,-0.122412458651516,-0.579137969549622,-0.351324592897235,-0.00718966508950192,-0.0127919799330678,-0.00116112463961586,-0.0532248636799388,0.181599304339577,0.0226502275813305,0.310356742655027,0.481386330769457
"1017",0.0561514683052803,-0.122968125898638,-0.499536574396422,-0.649647759409735,-0.00712598519180833,-0.0158949901773384,-0.00184280268522531,-0.0596645439343889,0.171539442625199,0.703809956799113,0.308257075209006,0.482271657629481
"1018",0.0547938183836693,-0.126251221734928,-0.373120082333588,-0.875164923123958,-0.00693850020773305,-0.0194438492248308,-0.00453354861788974,-0.0605039022508522,0.159435654317121,1.45550961475499,0.31038017675332,0.48386834630068
"1019",0.0532064051823563,-0.131642795953355,-0.270854683938312,-1.05186283168772,-0.00665283719431997,-0.0229684440573603,-0.00932644551411883,-0.0587332085437321,0.145361984385859,2.17098642359551,0.313791359934344,0.48544406462444
"1020",0.0496100312989363,-0.136988193062795,-0.155390135039272,-1.13539667445432,-0.00643425283351975,-0.0261063182240368,-0.0150272288588217,-0.0502135292688187,0.13114173533921,2.80121344380441,0.318905371951037,0.486860352026631
"1021",0.0466932248508643,-0.143661250274692,-0.0808211339518481,-1.16415439869622,-0.00616393148281585,-0.0289533514135728,-0.0230449481184158,-0.0387697056326753,0.116524531111695,3.33136157922677,0.324216905792315,0.488596316279415
"1022",0.0454573006251903,-0.149095543383841,-0.0520037488708373,-1.10761117089021,-0.00586906101765969,-0.0312315973669428,-0.032752561460183,-0.0212857513909208,0.104301736297274,3.81210907615843,0.330013674621315,0.490752791628127
"1023",0.0443550032065243,-0.155077577826115,0.0126506347396828,-1.00846750027536,-0.00553567161880795,-0.0332192060719104,-0.0420759319847026,-0.00611590106061102,0.0919388115262237,4.21136638681927,0.337299779198612,0.493627156057513
"1024",0.0438203984990103,-0.159184375545445,0.0482222746926124,-0.855265276605593,-0.00525085873164898,-0.0346810724922406,-0.0520523232881176,0.0115159214016448,0.0827788455300589,4.51638480848829,0.344653064376538,0.496212048719159
"1025",0.0442691642417077,-0.162682781626994,0.0906998073011521,-0.70375978668272,-0.00497955854696834,-0.0357241251621667,-0.0603386136307141,0.0304788410201007,0.0756711510211154,4.71653692338792,0.351193342174088,0.498253435258351
"1026",0.0461381097130709,-0.164286428924575,0.125421207158895,-0.540782026879464,-0.0047774446205189,-0.035738205988854,-0.0677678562938315,0.0497202234643858,0.0720688593788613,4.70149640261465,0.356393134953187,0.500056876453292
"1027",0.0484721255589598,-0.164297235705887,0.14300001905719,-0.381083529919269,-0.0046534612849746,-0.0350508424052197,-0.0741954054347424,0.0646366070214318,0.0715526877144041,4.54012368095073,0.360455382979282,0.502286575668272
"1028",0.0508905282118018,-0.162705141548467,0.15785876899595,-0.226026724379223,-0.0046364351979563,-0.0337267485640017,-0.0782084479966868,0.0756225953360562,0.0744515144014438,4.27068472355204,0.363291160397402,0.504743188155107
"1029",0.0528724640453245,-0.160370923339297,0.166422124668601,-0.0723165071092033,-0.00477671206374333,-0.0320088745052447,-0.0794768235396598,0.0831891418870061,0.0813787850287671,3.91102146566872,0.364640133157546,0.507697464827191
"1030",0.0540956462244624,-0.156886393952182,0.172358106544687,0.0700846944748519,-0.00509616235755172,-0.0299301673602177,-0.0775030641139969,0.0862168923066434,0.092662813831423,3.48292985278764,0.364098807847586,0.511135949240299
"1031",0.0551471932056746,-0.153728395263536,0.19001362825232,0.211174868493367,-0.00550795922000775,-0.0277558471563679,-0.0732427395876385,0.087652531241034,0.106527744449864,3.02302818763921,0.362819990965552,0.514947952672066
"1032",0.0562786472930053,-0.151000790985762,0.222983461981494,0.341944142824897,-0.00596928632380329,-0.0256023488762931,-0.066814542454762,0.0872196000591883,0.122023571640739,2.55827136370548,0.361018750969609,0.519119517919181
"1033",0.0578426665051943,-0.149558019805518,0.277037802967288,0.440890923040598,-0.00640726294765128,-0.0237747027676969,-0.0582611891592486,0.0823751642669781,0.137474225221953,2.13331223003985,0.358969619879194,0.523630889624225
"1034",0.0600200680598596,-0.149571014672659,0.354062541346678,0.501489284435297,-0.00678294676496541,-0.0223801888824273,-0.0478722272869432,0.0731717376388049,0.151953442664392,1.76781159226438,0.356911221103026,0.528450180379885
"1035",0.0626294610543335,-0.150975079005193,0.430311068861722,0.538106482549107,-0.00708339199945751,-0.0213341463612149,-0.036767287929577,0.0612638402232155,0.16503454430458,1.40939184027249,0.355151180787171,0.533305275011063
"1036",0.0656186285365398,-0.15374490045135,0.500481314907858,0.554209848551196,-0.00728986716280195,-0.0206417745719592,-0.025598407433828,0.0482158711123262,0.176123513330724,1.05500681549744,0.353968434173084,0.538082750738827
"1037",0.0694988181162709,-0.157194381779038,0.563916819307206,0.561446250533948,-0.00733686516646832,-0.0201468857930015,-0.0154612990106748,0.0360174232154182,0.184176061003974,0.689462961146158,0.354333154458128,0.542594459180155
"1038",0.0740702928402426,-0.161142206100846,0.616170300891348,0.563820291773459,-0.0072341580684145,-0.0198349628989,-0.00674561013765997,0.025869171266376,0.189146635909929,0.319863078164192,0.356289098008661,0.546776701303168
"1039",0.0789820462139821,-0.164330617475541,0.660794694818191,0.577036700620839,-0.00706604730784183,-0.0194652828073632,0.00115599684031529,0.0179490911711596,0.192724906409087,-0.028676523674229,0.359301508091107,0.550797243931607
"1040",0.0838718958637802,-0.166603595320326,0.694504932672805,0.607679086479923,-0.00686891517007283,-0.0190429236438613,0.00810689660850489,0.0132106093187973,0.195332386485719,-0.338056441895643,0.363154862298907,0.554633056434437
"1041",0.0880998584474316,-0.167319643673825,0.705314797454867,0.668460823729663,-0.0067012097429695,-0.0183943616509134,0.0140440233405763,0.0143770860025057,0.197462985820919,-0.623143006031165,0.367318002374824,0.558363516775401
"1042",0.0917336424387531,-0.166536411681154,0.69053293031275,0.756856200794062,-0.00656695259604619,-0.0175824633361201,0.0189318504612076,0.0206630642702808,0.199377709292417,-0.87393253437486,0.37157466133823,0.562057758644372
"1043",0.0954184181416214,-0.164459879349851,0.649217977403026,0.854929595967912,-0.00642708125832818,-0.0167078126128155,0.0229367799603643,0.029269334304265,0.201092488117503,-1.10794478096278,0.375637793609503,0.565986973275465
"1044",0.0992964133637641,-0.161206560857624,0.581895341202908,0.958511929321329,-0.00627929430122897,-0.0158386844047397,0.0260242797580367,0.0390244041028176,0.202800476043682,-1.31786414041338,0.379402738783207,0.570248554683338
"1045",0.103602011076427,-0.157439357534807,0.484888813213967,1.06689488249226,-0.00613719809637099,-0.0153475319955405,0.0290108335701501,0.0480774942229568,0.205544176447787,-1.46163382189925,0.382666197876753,0.575225259979088
"1046",0.108183997533924,-0.152942294468498,0.3639275009235,1.17086836708767,-0.00600890721857364,-0.0150717111985528,0.0317292804056558,0.0560404672987121,0.209207681786236,-1.55472289615471,0.385247447455405,0.580655811931869
"1047",0.112608083149465,-0.147600501912928,0.227870256212863,1.26088558668784,-0.00592742749247549,-0.0148021311298536,0.0342408059446718,0.0629957996300928,0.213925503569009,-1.620799422805,0.386962456809618,0.586137042308815
"1048",0.116855186017684,-0.141131798394231,0.0809457987729347,1.3267742473704,-0.0058984246310201,-0.0143560826455245,0.0363532295382953,0.068050585120308,0.219717301340911,-1.67780908440712,0.387596456192121,0.591468551777463
"1049",0.120718744404385,-0.132775773654219,-0.0819171774560893,1.3598967139179,-0.00595587505912831,-0.0133601821092242,0.0374843203815707,0.0700660972674946,0.227031182612561,-1.74772404640507,0.38659237194144,0.596396276820927
"1050",0.123979996295136,-0.123440301902758,-0.249302862193598,1.36873417190891,-0.0060944942744046,-0.012042331308813,0.037794123652332,0.0698521876950519,0.23549474820868,-1.81704401544694,0.384344783494367,0.600930829428914
"1051",0.12639745999989,-0.114280908547384,-0.410819785709344,1.36672388706184,-0.00630898675255928,-0.0106871007061906,0.0375116448604246,0.0684462353245323,0.244741085683325,-1.86543159662209,0.381254452305048,0.605118127889296
"1052",0.127760148003255,-0.106079976545335,-0.553406995353601,1.35932237390942,-0.0065945080569374,-0.00945791113204011,0.0369583869326298,0.066439724674631,0.254414366081839,-1.89370317132915,0.37749942493489,0.608940016073804
"1053",0.127851592437638,-0.100150641286698,-0.658344031124411,1.35426050504043,-0.00693434561462224,-0.00859465880107068,0.0365931636323015,0.0642271886156501,0.26389645744875,-1.92113861213098,0.373192286534611,0.61243582676502
"1054",0.127202366433125,-0.0960350802425328,-0.728104770805483,1.33848052057255,-0.00727197045983228,-0.00805724102787194,0.0361419161932245,0.0604926819648478,0.272224774370735,-1.93943199193936,0.36875686227153,0.61550678275715
"1055",0.126410587009756,-0.0933696685273385,-0.76544580079127,1.30051322071184,-0.00754776221776569,-0.00784295557029522,0.0354006153479007,0.0540765164742524,0.27846605336188,-1.93761369420055,0.36460515585896,0.618072310775203
"1056",0.125744378888004,-0.0920244359313138,-0.766459742200809,1.23539340320598,-0.00773279650261679,-0.00795454198284047,0.0343752542754588,0.0446002591569271,0.282123259659168,-1.90616333887734,0.361231874693381,0.620052182251661
"1057",0.125575751122914,-0.0915963688150384,-0.720282435325136,1.13729822329877,-0.00778523330110497,-0.00834659210445091,0.0330181272558372,0.0321390538400852,0.282453804014507,-1.83237592028027,0.359496728950183,0.621307357386998
"1058",0.125951554078789,-0.0913726119353237,-0.636045697929518,1.01978296870371,-0.00772978232855306,-0.00882950990945527,0.0310687004664656,0.0187032776896386,0.280254829302113,-1.73212897315866,0.359421906731098,0.6219231283733
"1059",0.126967131727772,-0.0908315005464081,-0.523165096872022,0.891632032569007,-0.00757727115397194,-0.00927154108446355,0.0282641820399241,0.00570060431742777,0.276003793111053,-1.61398854860707,0.361039227285953,0.621944829301599
"1060",0.128757638338831,-0.0898856649025315,-0.395127875373893,0.758050765547713,-0.00732320295637517,-0.00965308624875795,0.0242726707309291,-0.00598198504170354,0.26976461644489,-1.47440885684835,0.364483599981489,0.621472649605457
"1061",0.131572073840052,-0.0883602825678817,-0.268372904734004,0.621982856235908,-0.00695839184381529,-0.00996860352470107,0.0185513047113688,-0.0156050438620305,0.261614712353596,-1.29680777899538,0.370054296927698,0.620664365624139
"1062",0.134782277270705,-0.0866992520153205,-0.151604092784844,0.481043923780582,-0.00654721120175367,-0.0103195994485525,0.0119057112794083,-0.0234267955430989,0.252462529303974,-1.08739038212933,0.376616693765241,0.619623534052373
"1063",0.138053710657657,-0.0849630377244161,-0.0490441816883818,0.339219408119305,-0.00612964571882232,-0.0106854678327022,0.00490316588571479,-0.029140213656294,0.242964074441764,-0.866684398698606,0.383508267494278,0.618403616874753
"1064",0.141231702648574,-0.0832110464704865,0.0318661668881499,0.196996669058955,-0.00573852293668833,-0.0110188920509665,-0.0019113863417569,-0.0327628411306341,0.233835480496035,-0.664185551859564,0.390083729921645,0.617020199356367
"1065",0.144116748898234,-0.0815178361737579,0.0830544660268269,0.0549316826975948,-0.00540817812537125,-0.0112553684218396,-0.00799839116611248,-0.0342022861099173,0.225776738156879,-0.513647864327672,0.395713787245635,0.615514531731883
"1066",0.146882971453542,-0.0801053283215507,0.115342670518329,-0.0869774905168699,-0.00512723561094375,-0.0115835696683886,-0.0131712264866924,-0.0354445383980181,0.218978304275913,-0.371635943888134,0.400548983706406,0.613894946325524
"1067",0.149530337583832,-0.0788681246127426,0.132965011847883,-0.223743708468962,-0.00490445569346943,-0.0120460037871202,-0.0171204172690353,-0.0369410657630759,0.213830591062478,-0.22485753052065,0.404455110112101,0.612267910550226
"1068",0.151931935318054,-0.0772343807651551,0.142106463241603,-0.348201237031576,-0.00476466002204936,-0.0126653510800717,-0.019518528258556,-0.0392491233241911,0.210956786255288,-0.0540876987834523,0.407251067407118,0.610770250466742
"1069",0.153997840339849,-0.0748159695055474,0.147889756071823,-0.455501188038823,-0.00472553645735904,-0.0134950931125577,-0.020023835116206,-0.0430785049733815,0.210856912719014,0.161580049278432,0.408767392820097,0.609546611029696
"1070",0.155704372582747,-0.0711161797478163,0.151458376965592,-0.546660994281874,-0.00475898268307789,-0.0141376842074792,-0.0197075249957475,-0.0475542456106289,0.212463201140066,0.37678219233014,0.408962491146334,0.60829725153173
"1071",0.157050604077109,-0.0662623234425662,0.151713502223872,-0.62020441416946,-0.00486252644155315,-0.0145259302742081,-0.0188077463494329,-0.0524916829177716,0.215700122726556,0.583891977994207,0.407767888010659,0.606996920231561
"1072",0.158169445374727,-0.0601956265668677,0.147872561216186,-0.667012358342022,-0.00502799866870775,-0.0146271964019842,-0.0175488630295982,-0.0564598957206753,0.220621098944849,0.797071967475457,0.404812245944224,0.605629051189692
"1073",0.159070514454846,-0.0530688191814796,0.139654859379679,-0.68386698295708,-0.00524663910002451,-0.0144160530549313,-0.0161207004228907,-0.0589999293469,0.227040095558501,1.01312025387474,0.400025048504974,0.604211664883948
"1074",0.159778767405405,-0.0460172528876591,0.141553507865675,-0.674501524821869,-0.00547258856413916,-0.014134404601554,-0.014019846508055,-0.0596860411845326,0.233799958881246,1.20856166485951,0.394135310979144,0.602793924827297
"1075",0.160294066046135,-0.0394932735843847,0.157152236881669,-0.642859537795275,-0.00568540292918861,-0.0137892000349273,-0.0112991624559238,-0.0589796505240864,0.240301843661832,1.35867061130408,0.387486445280297,0.601419346997196
"1076",0.160556531151199,-0.0346259600455443,0.191968505668825,-0.603455704572294,-0.00586133995744059,-0.0133785555126554,-0.00810129506839572,-0.0582266453751209,0.245685678996775,1.41375630115938,0.380635821799045,0.600091242252564
"1077",0.160571278953469,-0.0317194734609349,0.246759576781156,-0.561618976019172,-0.00598502960860563,-0.0128845515411507,-0.00462124868033879,-0.057689782699119,0.249481540098518,1.35677831068449,0.374014263150147,0.598795869375441
"1078",0.16043772947691,-0.0297498739177116,0.312169733089292,-0.520651190508818,-0.00607141243055263,-0.0121994169762777,-0.00103630322545464,-0.0568238895412012,0.252109210191269,1.23042215231814,0.367976453039161,0.59744347329584
"1079",0.160214261596823,-0.0283885510224887,0.387425580707046,-0.48296211349469,-0.00611137828590947,-0.011313101811879,0.00248436755591613,-0.055215687554918,0.253369801114318,1.05047451777426,0.362887006549179,0.595988112407785
"1080",0.159567921578075,-0.0275938659801111,0.472463744654863,-0.458099826323771,-0.0060984899178826,-0.010253447944054,0.00606444313237246,-0.0528934120378224,0.252640494485913,0.832714714443152,0.359076049906361,0.594288918985537
"1081",0.158611238634354,-0.0271497710569567,0.56258072133222,-0.446650276442231,-0.00602942487761776,-0.00904403918291021,0.00953872784216657,-0.0497640889915474,0.249942748283748,0.594202182862314,0.356655183855167,0.59239027134684
"1082",0.157410723923968,-0.0273132673291684,0.638850772547108,-0.443809444694709,-0.00592307662651532,-0.00779753461435912,0.0126339544443038,-0.0462630604639992,0.245881958427283,0.346867941057743,0.355090135034502,0.590473077666237
"1083",0.156159685452491,-0.0279168681452901,0.693886345123055,-0.447522772242614,-0.00578035605848974,-0.00652879558267771,0.0150621823286686,-0.0422878887927666,0.240697353743491,0.103436606855102,0.354386311155929,0.588623042784114
"1084",0.155190177446556,-0.0283722167331958,0.711248559994827,-0.441050136724346,-0.00559375719805395,-0.00509169524769068,0.0160531808065014,-0.0371658800848887,0.234619739999223,-0.147674644504821,0.354824966428784,0.587115017853078
"1085",0.154634103030001,-0.028590226219236,0.694779366956464,-0.427107385917859,-0.00537298264888718,-0.00353437679046689,0.0158535879988122,-0.0313257961289722,0.228056189520563,-0.398877705415288,0.356149042635469,0.585923093765735
"1086",0.154445508837254,-0.0282791313600887,0.659005462718725,-0.406707633659166,-0.00513960613684944,-0.0018320693941068,0.0152375773922448,-0.0252784549716099,0.221566359393207,-0.667799312255938,0.357792242837567,0.584822294371071
"1087",0.154681017681075,-0.027457714506709,0.609536654369531,-0.383207508768285,-0.00490837174884134,-5.46536112788138e-05,0.0145202874478687,-0.0193612606564771,0.215566619854469,-0.949497105403919,0.359465063258751,0.583730343002569
"1088",0.155879796516082,-0.0250859163563673,0.553748791266665,-0.360115274357227,-0.00468209190265592,0.0016942898276746,0.0140616022159098,-0.0134034932314128,0.210699302569553,-1.19326438172483,0.360664864739001,0.582581481626531
"1089",0.157851422900584,-0.0212090369513732,0.498700099211859,-0.337012635965449,-0.0044724309999473,0.00336267077018443,0.0139731195597056,-0.00755189389366471,0.207072756136971,-1.39027645346131,0.361343342711281,0.581362205614037
"1090",0.16039803176448,-0.0156803199482396,0.452442403234622,-0.306606735477919,-0.0042894683703159,0.00490434941889348,0.014196168752254,-0.00154853740323247,0.204764651322601,-1.52011478850401,0.361602251973138,0.58010854905725
"1091",0.163370939618708,-0.00859636881976914,0.42127380132174,-0.268118068965685,-0.00414532145567004,0.00630847565892629,0.0149089043951893,0.00422632731531228,0.20395926113919,-1.58440424073558,0.361347067798173,0.578802637732125
"1092",0.166352070783266,-0.000895584318119407,0.415739871964119,-0.225287836882746,-0.00409092599458324,0.0074529549753664,0.0167638953198428,0.00921606458135366,0.205581748821086,-1.57718179990553,0.36023282632054,0.577231533948613
"1093",0.16938283658779,0.00702056521395437,0.431110193563325,-0.176940610763148,-0.00410465591991437,0.0083132338918918,0.0195152619377575,0.0138971877342722,0.209153131958665,-1.50627822332853,0.358335482064758,0.57544932796773
"1094",0.172511072633518,0.0145442105476291,0.459846712570772,-0.122027707977071,-0.00416633569237955,0.00886497387736132,0.0228914062327536,0.0190298971835642,0.214224320311584,-1.38111064179211,0.355699774535891,0.573499449116661
"1095",0.175725956159952,0.0214825176422481,0.501571837025268,-0.0582024711237685,-0.00426530778554122,0.00908087760718279,0.0266797212489137,0.0248289211826655,0.220523694045429,-1.20551429154041,0.352415841764526,0.571430688341045
"1096",0.17892823067077,0.0274341240268014,0.556520833052006,0.0172209874161905,-0.00439561521116513,0.00885821361991879,0.0306541898466002,0.0307049577532,0.227751448954033,-0.984165193461943,0.348599165773866,0.569377532502269
"1097",0.181988932054472,0.0321801832008896,0.619466222376836,0.0931318036104706,-0.00454173352231513,0.00832347616257553,0.0346022955439642,0.0357990806245381,0.235243264542928,-0.753557953229688,0.344584369701025,0.567317573537825
"1098",0.184754157390813,0.0354867068227689,0.686127473095516,0.158659363386746,-0.00468953162119923,0.0076023017292097,0.0383598169260752,0.0391304693997047,0.24233542738622,-0.550569918937331,0.340697655490805,0.565228814532565
"1099",0.187214470019399,0.0371748349481077,0.752355868955684,0.209958338405686,-0.00482283826390316,0.00680267356033822,0.041762798595613,0.040772945941466,0.248570690575234,-0.400417897012707,0.337144048196585,0.56313794539105
"1100",0.18940038803877,0.037109021608315,0.812781358417691,0.242806120113543,-0.00491252253407126,0.00610110664968406,0.0446138212332892,0.041262439509911,0.253197626313955,-0.337915809199524,0.334134097434354,0.561036639245642
"1101",0.191163351682775,0.0359114022890837,0.863417083802026,0.262479741885687,-0.00496066245666294,0.00547911553110258,0.0469540865732013,0.041203373852356,0.256194543454598,-0.335668461862904,0.331507509173606,0.558892555339544
"1102",0.192394453953909,0.0340899048802687,0.902737902212386,0.270780231344296,-0.00496863923692746,0.00494096548710268,0.0489340924431777,0.0407176541553258,0.257516636934842,-0.373418909534561,0.329102674195382,0.556689823606629
"1103",0.192889935328078,0.0317652123731593,0.923668470460864,0.264468999134834,-0.0049302381897273,0.00454053687493575,0.0503978918493797,0.0398407563856124,0.256785379940111,-0.4601453900742,0.32695375660111,0.55443154792878
"1104",0.19245292504404,0.0291369388237159,0.918940908671771,0.24346851165611,-0.00483851246388178,0.00435533688418787,0.0512722045636861,0.0388743645337643,0.253620463215019,-0.60862570278672,0.325009684986102,0.552199006303544
"1105",0.191548260804831,0.0267711896918766,0.891412795689327,0.21814432703822,-0.00469886175591892,0.00441446896766839,0.0513224566453458,0.0377887220857954,0.24871935769478,-0.803620043171487,0.323321240042725,0.550069271539236
"1106",0.190478811207841,0.0250727923386642,0.843570248977356,0.19569614760525,-0.00451735062648648,0.0047462420030858,0.050473197910794,0.0365505865937513,0.242590999525974,-1.03469516257772,0.321931251911853,0.548061039292732
